duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,label
0.0,tcp,http,SF,308.0,3307.0,3.0,6.0,0.0,normal
0.0,tcp,http,SF,328.0,1197.0,3.0,3.0,0.33,normal
0.0,tcp,telnet,S1,0.0,0.0,1.0,1.0,1.0,normal
5.0,tcp,http,SF,268.0,279.0,1.0,3.0,0.0,normal
0.0,tcp,http,SF,294.0,997.0,4.0,4.0,0.25,normal
0.0,tcp,http,SF,240.0,1137.0,5.0,5.0,0.0,normal
0.0,tcp,http,SF,306.0,2698.0,4.0,14.0,0.0,normal
0.0,tcp,http,S0,0.0,0.0,22.0,9.0,0.95,neptune
0.0,tcp,http,SF,295.0,471.0,1.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,120.0,10.0,1.0,neptune
0.0,tcp,http,SF,223.0,3521.0,19.0,19.0,0.0,normal
0.0,tcp,http,S0,0.0,0.0,2.0,3.0,0.5,normal
0.0,tcp,bgp,REJ,0.0,0.0,267.0,6.0,0.0,neptune
0.0,udp,other,SF,146.0,0.0,3.0,1.0,0.0,normal
0.0,icmp,urp_i,SF,78.0,0.0,29.0,6.0,0.0,normal
0.0,tcp,http,SF,202.0,674.0,7.0,7.0,0.0,normal
0.0,tcp,telnet,S0,0.0,0.0,267.0,19.0,1.0,neptune
0.0,tcp,http,SF,205.0,10044.0,11.0,12.0,0.0,normal
7.0,tcp,other,SF,1766.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,246.0,1817.0,25.0,25.0,0.0,normal
0.0,udp,domain_u,SF,46.0,73.0,149.0,151.0,0.0,normal
0.0,tcp,ftp_data,SF,5558.0,0.0,6.0,6.0,0.0,normal
0.0,tcp,netbios_ssn,S0,0.0,0.0,271.0,23.0,1.0,neptune
0.0,tcp,http,SF,343.0,10925.0,5.0,21.0,0.0,normal
1.0,tcp,smtp,SF,897.0,329.0,1.0,2.0,0.0,normal
0.0,tcp,ssh,S0,0.0,0.0,209.0,16.0,1.0,neptune
0.0,tcp,http,SF,338.0,1179.0,2.0,2.0,0.0,normal
0.0,tcp,auth,S0,0.0,0.0,103.0,3.0,1.0,neptune
27.0,tcp,other,RSTR,0.0,0.0,1.0,1.0,0.0,portsweep
0.0,tcp,http,SF,305.0,660.0,13.0,13.0,0.0,normal
0.0,tcp,smtp,SF,1338.0,367.0,1.0,3.0,0.0,normal
0.0,tcp,uucp_path,REJ,0.0,0.0,492.0,1.0,0.06,satan
0.0,tcp,netbios_ns,S0,0.0,0.0,241.0,20.0,1.0,neptune
0.0,tcp,exec,S0,0.0,0.0,150.0,20.0,1.0,neptune
0.0,tcp,http,S0,0.0,0.0,38.0,10.0,1.0,neptune
0.0,tcp,http,SF,225.0,901.0,52.0,52.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,60.0,1.0,1.0,neptune
0.0,tcp,exec,S0,0.0,0.0,14.0,3.0,1.0,neptune
0.0,tcp,ftp_data,SF,749.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,Z39_50,S0,0.0,0.0,267.0,10.0,1.0,neptune
0.0,tcp,http,SF,217.0,501.0,5.0,21.0,0.0,normal
0.0,udp,domain_u,SF,45.0,75.0,71.0,152.0,0.0,normal
0.0,tcp,http,SF,170.0,37014.0,1.0,1.0,0.0,normal
0.0,tcp,ssh,S0,0.0,0.0,287.0,6.0,1.0,neptune
0.0,tcp,smtp,SF,2600.0,286.0,1.0,1.0,0.0,normal
0.0,tcp,login,S0,0.0,0.0,4.0,2.0,1.0,neptune
0.0,udp,domain_u,SF,43.0,76.0,133.0,133.0,0.0,normal
0.0,tcp,ftp_data,SF,383.0,0.0,2.0,4.0,0.0,normal
0.0,tcp,http,SF,359.0,1402.0,2.0,2.0,0.0,normal
0.0,tcp,http,SF,296.0,9928.0,3.0,3.0,0.0,normal
0.0,tcp,http,SF,174.0,3159.0,1.0,1.0,0.0,normal
0.0,udp,domain_u,SF,42.0,42.0,10.0,16.0,0.0,normal
0.0,tcp,smtp,SF,1145.0,332.0,1.0,1.0,0.0,normal
0.0,icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,0.0,smurf
0.0,tcp,http,SF,380.0,1770.0,32.0,35.0,0.0,normal
0.0,tcp,klogin,S0,0.0,0.0,50.0,14.0,1.0,neptune
0.0,udp,domain_u,SF,45.0,45.0,149.0,149.0,0.0,normal
0.0,tcp,http,SF,213.0,2325.0,10.0,11.0,0.0,normal
0.0,udp,domain_u,SF,44.0,137.0,68.0,149.0,0.0,normal
0.0,udp,domain_u,SF,44.0,89.0,176.0,176.0,0.0,normal
0.0,tcp,http,REJ,0.0,0.0,1.0,1.0,0.0,normal
0.0,udp,private,SF,1.0,0.0,10.0,10.0,0.0,satan
7.0,tcp,private,RSTR,0.0,0.0,2.0,2.0,0.0,portsweep
0.0,tcp,http,SF,298.0,2445.0,9.0,9.0,0.0,normal
0.0,tcp,netstat,S0,0.0,0.0,148.0,20.0,1.0,neptune
25641.0,tcp,private,RSTR,1.0,0.0,2.0,2.0,0.0,portsweep
0.0,tcp,http,SF,198.0,1705.0,24.0,24.0,0.0,normal
0.0,tcp,http,SF,235.0,19714.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,191.0,13667.0,8.0,9.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,297.0,17.0,0.0,neptune
0.0,icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,0.0,smurf
0.0,tcp,http,SF,283.0,255.0,8.0,8.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,225.0,6.0,0.0,neptune
0.0,tcp,nnsp,S0,0.0,0.0,99.0,1.0,1.0,neptune
0.0,tcp,http,SF,293.0,2325.0,10.0,11.0,0.0,normal
0.0,udp,domain_u,SF,45.0,131.0,207.0,208.0,0.0,normal
0.0,udp,domain_u,SF,33.0,87.0,1.0,3.0,0.0,normal
171.0,tcp,http,SF,330.0,538.0,2.0,3.0,0.0,normal
0.0,udp,domain_u,SF,45.0,78.0,124.0,124.0,0.0,normal
0.0,tcp,http,SF,290.0,6763.0,3.0,15.0,0.0,normal
0.0,tcp,http,SF,219.0,465.0,9.0,10.0,0.0,normal
0.0,tcp,vmnet,REJ,0.0,0.0,110.0,7.0,0.0,neptune
38776.0,tcp,bgp,RSTR,1.0,0.0,2.0,2.0,0.0,portsweep
0.0,udp,other,SF,516.0,4.0,496.0,496.0,0.0,normal
0.0,tcp,http,SF,358.0,2085.0,10.0,12.0,0.0,normal
0.0,tcp,echo,S0,0.0,0.0,296.0,11.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,121.0,16.0,1.0,neptune
0.0,tcp,time,S0,0.0,0.0,282.0,1.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,213.0,14.0,1.0,neptune
1.0,tcp,ftp,SF,1170.0,2447.0,1.0,1.0,0.0,warezclient
0.0,udp,other,SF,145.0,0.0,1.0,1.0,0.0,normal
0.0,udp,domain_u,SF,44.0,127.0,74.0,74.0,0.0,normal
0.0,icmp,eco_i,SF,30.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,237.0,384.0,2.0,2.0,0.0,normal
0.0,tcp,http,SF,321.0,1116.0,19.0,19.0,0.0,normal
0.0,tcp,http,SF,226.0,11052.0,1.0,1.0,0.0,normal
0.0,udp,domain_u,SF,126.0,45.0,90.0,90.0,0.0,normal
0.0,icmp,eco_i,SF,30.0,0.0,1.0,1.0,0.0,normal
0.0,udp,domain_u,SF,46.0,46.0,208.0,209.0,0.0,normal
0.0,icmp,eco_i,SF,8.0,0.0,1.0,6.0,0.0,ipsweep
0.0,udp,domain_u,SF,46.0,128.0,65.0,145.0,0.0,normal
0.0,tcp,http,SF,337.0,188.0,1.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,62.0,1.0,1.0,neptune
0.0,tcp,ftp_data,SF,7162.0,0.0,7.0,7.0,0.0,normal
0.0,tcp,other,REJ,0.0,0.0,509.0,1.0,0.16,satan
20.0,tcp,smtp,SF,1205.0,333.0,1.0,1.0,0.0,normal
3.0,tcp,ftp_data,SF,2194619.0,0.0,2.0,2.0,0.0,normal
0.0,tcp,http,SF,346.0,280.0,10.0,10.0,0.0,normal
3.0,tcp,private,RSTR,0.0,0.0,335.0,2.0,0.0,portsweep
0.0,tcp,systat,S0,0.0,0.0,139.0,18.0,1.0,neptune
0.0,tcp,finger,S0,0.0,0.0,140.0,18.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,117.0,2.0,1.0,neptune
1.0,tcp,smtp,SF,,326.0,1.0,2.0,,normal
0.0,tcp,vmnet,S0,0.0,0.0,294.0,20.0,1.0,neptune
0.0,tcp,sql_net,S0,0.0,0.0,248.0,15.0,1.0,neptune
0.0,tcp,smtp,SF,861.0,328.0,1.0,1.0,0.0,normal
0.0,tcp,smtp,SF,1132.0,279.0,1.0,1.0,0.0,normal
0.0,tcp,smtp,SF,1585.0,442.0,2.0,4.0,0.0,normal
0.0,tcp,netbios_ns,S0,0.0,0.0,241.0,3.0,1.0,neptune
0.0,udp,other,SF,147.0,147.0,2.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,177.0,25.0,1.0,neptune
0.0,tcp,finger,S0,0.0,0.0,33.0,8.0,1.0,neptune
0.0,tcp,auth,REJ,0.0,0.0,225.0,1.0,0.0,neptune
0.0,tcp,finger,SF,7.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,supdup,S0,0.0,0.0,229.0,12.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,289.0,3.0,1.0,neptune
0.0,tcp,http,SF,282.0,4624.0,5.0,5.0,0.0,normal
0.0,tcp,time,RSTO,0.0,0.0,170.0,9.0,0.0,neptune
0.0,udp,domain_u,SF,43.0,125.0,74.0,153.0,0.0,normal
0.0,tcp,http,SF,191.0,2241.0,8.0,11.0,0.12,normal
0.0,tcp,http,SF,227.0,1522.0,2.0,2.0,0.0,normal
0.0,tcp,uucp,RSTO,0.0,0.0,72.0,1.0,0.0,neptune
0.0,tcp,http,SF,200.0,1308.0,23.0,27.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,119.0,1.0,1.0,neptune
0.0,udp,domain_u,SF,35.0,95.0,1.0,20.0,0.0,normal
2035.0,udp,other,SF,147.0,105.0,1.0,1.0,0.0,normal
1.0,tcp,smtp,SF,1737.0,441.0,1.0,1.0,0.0,normal
0.0,tcp,time,RSTO,0.0,0.0,251.0,1.0,0.0,neptune
1.0,tcp,smtp,SF,1459.0,325.0,1.0,4.0,0.0,normal
0.0,tcp,telnet,S0,0.0,0.0,126.0,14.0,1.0,neptune
0.0,tcp,http,SF,185.0,5717.0,9.0,11.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,118.0,13.0,1.0,neptune
0.0,icmp,eco_i,SF,8.0,0.0,1.0,44.0,0.0,ipsweep
0.0,tcp,uucp_path,S0,0.0,0.0,203.0,1.0,1.0,neptune
0.0,tcp,ftp_data,SF,192.0,0.0,2.0,2.0,0.0,normal
0.0,icmp,eco_i,SF,8.0,0.0,1.0,40.0,0.0,ipsweep
0.0,tcp,http,SF,362.0,242.0,7.0,9.0,0.0,normal
0.0,tcp,ftp_data,S0,0.0,0.0,145.0,16.0,1.0,neptune
0.0,tcp,finger,RSTO,0.0,0.0,251.0,1.0,0.0,neptune
0.0,tcp,http,S0,0.0,0.0,42.0,14.0,1.0,neptune
0.0,tcp,smtp,SF,865.0,453.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,208.0,15642.0,5.0,6.0,0.0,normal
0.0,tcp,smtp,RSTO,0.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,215.0,12984.0,2.0,2.0,0.0,normal
0.0,tcp,http,REJ,0.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,54540.0,8314.0,3.0,3.0,0.0,back
0.0,tcp,finger,SF,13.0,144.0,1.0,1.0,0.0,normal
0.0,tcp,ftp,RSTO,0.0,0.0,245.0,14.0,0.0,neptune
0.0,icmp,urp_i,SF,78.0,0.0,21.0,7.0,0.0,normal
0.0,tcp,http,SF,258.0,7973.0,14.0,14.0,0.0,normal
3.0,tcp,smtp,SF,645.0,331.0,1.0,2.0,0.0,normal
0.0,tcp,http,SF,187.0,312.0,9.0,19.0,0.0,normal
0.0,icmp,ecr_i,SF,1032.0,0.0,354.0,354.0,0.0,smurf
0.0,tcp,http,SF,350.0,143.0,1.0,11.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,106.0,7.0,1.0,neptune
0.0,tcp,http,SF,367.0,2906.0,3.0,22.0,0.0,normal
0.0,tcp,http,SF,300.0,2647.0,6.0,6.0,0.0,normal
0.0,tcp,http,SF,213.0,2713.0,1.0,1.0,0.0,normal
,tcp,,S0,,0.0,,17.0,1.0,neptune
0.0,tcp,http,SF,216.0,693.0,5.0,7.0,0.0,normal
0.0,tcp,auth,SF,10.0,36.0,1.0,1.0,0.0,normal
0.0,udp,domain_u,SF,46.0,72.0,107.0,109.0,0.0,normal
0.0,tcp,http,SF,339.0,678.0,8.0,8.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,204.0,5.0,1.0,neptune
0.0,tcp,auth,S0,0.0,0.0,228.0,18.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,243.0,14.0,1.0,neptune
0.0,udp,private,SF,1.0,0.0,12.0,2.0,0.0,satan
3.0,tcp,smtp,SF,992.0,279.0,1.0,2.0,0.0,normal
0.0,tcp,http,REJ,0.0,0.0,1.0,2.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,170.0,19.0,0.0,neptune
0.0,tcp,private,RSTR,0.0,0.0,1.0,1.0,0.0,portsweep
0.0,udp,domain_u,SF,34.0,34.0,1.0,5.0,0.0,normal
0.0,udp,domain_u,SF,44.0,133.0,9.0,29.0,0.0,normal
0.0,tcp,http,REJ,0.0,0.0,1.0,1.0,0.0,normal
20.0,tcp,telnet,SF,102.0,1341.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,211.0,8222.0,1.0,2.0,0.0,normal
0.0,tcp,iso_tsap,REJ,0.0,0.0,240.0,9.0,0.0,neptune
0.0,tcp,http,SF,203.0,1762.0,5.0,5.0,0.0,normal
6.0,tcp,gopher,SF,0.0,0.0,1.0,1.0,0.0,ipsweep
0.0,tcp,ftp,SF,1230.0,2449.0,1.0,1.0,0.0,warezclient
0.0,tcp,private,S0,0.0,0.0,286.0,14.0,1.0,neptune
0.0,tcp,ftp_data,S0,0.0,0.0,8.0,2.0,1.0,neptune
0.0,tcp,http,SF,320.0,709.0,19.0,19.0,0.0,normal
0.0,tcp,mtp,S0,0.0,0.0,289.0,3.0,1.0,neptune
1.0,tcp,smtp,SF,1561.0,330.0,2.0,2.0,0.0,normal
0.0,tcp,telnet,S0,0.0,0.0,50.0,12.0,0.96,neptune
0.0,icmp,eco_i,SF,30.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,http_443,S0,0.0,0.0,150.0,17.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,259.0,10.0,1.0,neptune
0.0,tcp,http,S0,0.0,0.0,6.0,2.0,1.0,neptune
0.0,tcp,nnsp,S0,0.0,0.0,137.0,19.0,1.0,neptune
1.0,tcp,private,RSTR,0.0,0.0,56.0,2.0,0.0,portsweep
0.0,tcp,ssh,REJ,0.0,0.0,1.0,1.0,0.0,ipsweep
0.0,tcp,smtp,SF,1195.0,331.0,1.0,2.0,0.0,normal
0.0,icmp,ecr_i,SF,1032.0,0.0,231.0,231.0,0.0,smurf
0.0,tcp,http,S0,0.0,0.0,298.0,18.0,1.0,neptune
0.0,icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,0.0,smurf
0.0,udp,domain_u,SF,45.0,78.0,176.0,176.0,0.0,normal
0.0,udp,private,SF,28.0,0.0,97.0,95.0,0.01,teardrop
0.0,tcp,http,SF,54540.0,8314.0,4.0,4.0,0.0,back
0.0,tcp,ftp_data,SF,1376.0,0.0,3.0,3.0,0.0,normal
0.0,icmp,ecr_i,SF,1032.0,0.0,380.0,380.0,0.0,smurf
0.0,tcp,iso_tsap,S0,0.0,0.0,188.0,3.0,1.0,neptune
0.0,tcp,http,SF,243.0,13335.0,12.0,21.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,509.0,1.0,0.05,satan
0.0,tcp,http,SF,201.0,1474.0,7.0,7.0,0.0,normal
0.0,tcp,ftp_data,SF,172.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,auth,SF,10.0,39.0,1.0,1.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,164.0,1.0,0.05,satan
37688.0,tcp,private,RSTR,1.0,0.0,2.0,2.0,0.0,portsweep
0.0,udp,private,SF,1.0,0.0,2.0,2.0,0.0,satan
0.0,tcp,http,SF,195.0,318.0,9.0,9.0,0.0,normal
0.0,tcp,netbios_ssn,S0,0.0,0.0,300.0,20.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,254.0,11.0,1.0,neptune
0.0,tcp,smtp,SF,1130.0,339.0,1.0,1.0,0.0,normal
318.0,tcp,http,SF,334.0,281.0,5.0,6.0,0.0,normal
0.0,icmp,eco_i,SF,8.0,0.0,1.0,32.0,0.0,ipsweep
0.0,tcp,http,SF,313.0,313.0,10.0,12.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,192.0,3.0,1.0,neptune
0.0,tcp,http,SF,296.0,1511.0,4.0,4.0,0.0,normal
0.0,tcp,http,SF,217.0,15560.0,2.0,19.0,0.0,normal
0.0,tcp,smtp,SF,512.0,307.0,1.0,1.0,0.0,normal
0.0,tcp,http,S2,54540.0,8315.0,2.0,2.0,0.5,back
0.0,tcp,http,SF,54540.0,8314.0,2.0,2.0,0.0,back
0.0,tcp,kshell,S0,0.0,0.0,109.0,7.0,1.0,neptune
0.0,tcp,http,SF,199.0,19271.0,19.0,19.0,0.0,normal
0.0,tcp,http,SF,221.0,545.0,2.0,2.0,0.0,normal
0.0,tcp,ftp_data,SF,319.0,0.0,3.0,2.0,0.0,normal
0.0,tcp,whois,S0,0.0,0.0,252.0,10.0,1.0,neptune
0.0,icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,0.0,smurf
32.0,tcp,ftp,SF,104.0,449.0,1.0,1.0,0.0,ftp_write
0.0,tcp,ftp_data,SF,6601.0,0.0,18.0,18.0,0.0,normal
0.0,tcp,private,SH,0.0,0.0,2.0,1.0,1.0,nmap
0.0,tcp,ftp_data,SF,37.0,0.0,151.0,1.0,0.99,normal
0.0,icmp,ecr_i,SF,520.0,0.0,269.0,269.0,0.0,smurf
0.0,tcp,private,S0,0.0,0.0,171.0,1.0,1.0,neptune
0.0,tcp,ftp_data,SF,37.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,236.0,285.0,4.0,6.0,0.0,normal
0.0,tcp,whois,S0,0.0,0.0,202.0,4.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,2.0,1.0,1.0,portsweep
0.0,tcp,http,SF,341.0,546.0,35.0,44.0,0.0,normal
0.0,tcp,finger,S0,0.0,0.0,47.0,17.0,0.98,neptune
915.0,udp,other,SF,147.0,105.0,1.0,1.0,0.0,normal
0.0,udp,domain_u,SF,44.0,76.0,112.0,112.0,0.0,normal
0.0,tcp,http,SF,317.0,398.0,4.0,4.0,0.0,normal
0.0,tcp,http,SF,331.0,508.0,8.0,8.0,0.0,normal
0.0,tcp,http,SF,339.0,2289.0,8.0,9.0,0.0,normal
0.0,tcp,ftp_data,SF,383.0,0.0,2.0,3.0,0.0,normal
0.0,tcp,http,S2,179.0,273545.0,2.0,1.0,0.5,normal
0.0,tcp,http,SF,298.0,702.0,13.0,16.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,259.0,10.0,1.0,neptune
0.0,tcp,smtp,S0,0.0,0.0,4.0,4.0,1.0,neptune
0.0,tcp,http,SF,218.0,1785.0,9.0,41.0,0.0,normal
0.0,tcp,vmnet,REJ,0.0,0.0,203.0,2.0,0.0,neptune
0.0,tcp,kshell,S0,0.0,0.0,103.0,3.0,1.0,neptune
0.0,tcp,http,SF,336.0,1282.0,11.0,19.0,0.0,normal
0.0,tcp,kshell,REJ,0.0,0.0,136.0,9.0,0.0,neptune
6214.0,udp,other,SF,146.0,105.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,342.0,269.0,19.0,19.0,0.0,normal
0.0,tcp,http,SF,212.0,1448.0,8.0,10.0,0.0,normal
0.0,icmp,ecr_i,SF,1032.0,0.0,187.0,187.0,0.0,smurf
0.0,tcp,private,S0,0.0,0.0,237.0,7.0,1.0,neptune
0.0,tcp,private,REJ,0.0,0.0,267.0,16.0,0.0,neptune
0.0,icmp,ecr_i,SF,1032.0,0.0,311.0,311.0,0.0,smurf
0.0,tcp,http,SF,202.0,4798.0,14.0,14.0,0.0,normal
0.0,tcp,ftp_data,SF,7196.0,0.0,9.0,9.0,0.0,normal
0.0,tcp,discard,S0,0.0,0.0,191.0,10.0,1.0,neptune
0.0,udp,private,SF,28.0,0.0,43.0,43.0,0.0,teardrop
0.0,tcp,http,REJ,0.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,gopher,S0,0.0,0.0,214.0,8.0,1.0,neptune
0.0,tcp,name,S0,0.0,0.0,214.0,14.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,145.0,18.0,1.0,neptune
0.0,tcp,smtp,S0,0.0,0.0,204.0,1.0,1.0,neptune
0.0,tcp,ftp,S0,0.0,0.0,273.0,12.0,1.0,neptune
0.0,tcp,other,REJ,0.0,0.0,511.0,1.0,0.16,satan
0.0,udp,domain_u,SF,43.0,135.0,53.0,132.0,0.0,normal
22.0,tcp,ftp,SF,230.0,769.0,1.0,1.0,0.0,normal
0.0,tcp,other,REJ,0.0,0.0,361.0,1.0,0.06,satan
0.0,tcp,telnet,S0,0.0,0.0,23.0,6.0,1.0,neptune
0.0,tcp,nnsp,S0,0.0,0.0,133.0,17.0,1.0,neptune
0.0,tcp,http,SF,266.0,5627.0,2.0,2.0,0.0,normal
0.0,tcp,http,SF,258.0,1270.0,27.0,27.0,0.04,normal
0.0,tcp,http,SF,316.0,9586.0,2.0,2.0,0.0,normal
0.0,tcp,finger,SF,12.0,226.0,1.0,1.0,0.0,normal
0.0,tcp,ftp_data,S0,0.0,0.0,215.0,16.0,1.0,neptune
0.0,tcp,domain,SF,48.0,497.0,69.0,1.0,0.0,normal
0.0,icmp,eco_i,SF,8.0,0.0,1.0,44.0,0.0,nmap
0.0,icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,0.0,smurf
0.0,tcp,daytime,S0,0.0,0.0,262.0,24.0,1.0,neptune
0.0,icmp,eco_i,SF,8.0,0.0,1.0,39.0,0.0,ipsweep
0.0,tcp,ftp,S0,0.0,0.0,135.0,18.0,1.0,neptune
0.0,icmp,ecr_i,SF,1032.0,0.0,81.0,81.0,0.0,smurf
0.0,tcp,http,S0,0.0,0.0,37.0,20.0,1.0,neptune
0.0,tcp,http,SF,320.0,269.0,15.0,21.0,0.0,normal
0.0,tcp,finger,S0,0.0,0.0,10.0,3.0,1.0,neptune
0.0,tcp,private,REJ,0.0,0.0,240.0,5.0,0.0,neptune
0.0,tcp,http,SF,206.0,867.0,1.0,1.0,0.0,normal
28.0,tcp,ftp,SF,1039.0,3081.0,1.0,1.0,0.0,normal
0.0,tcp,ctf,S0,0.0,0.0,281.0,6.0,1.0,neptune
0.0,udp,domain_u,SF,36.0,0.0,2.0,4.0,0.0,normal
0.0,tcp,exec,S0,0.0,0.0,149.0,13.0,1.0,neptune
0.0,tcp,ftp_data,SF,884.0,0.0,2.0,2.0,0.0,normal
0.0,tcp,http,SF,312.0,306.0,17.0,17.0,0.0,normal
0.0,tcp,http,SF,212.0,460.0,5.0,13.0,0.0,normal
0.0,tcp,http,SF,54540.0,8314.0,2.0,3.0,0.0,back
0.0,tcp,ftp_data,SF,12.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,79.0,15.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,129.0,15.0,1.0,neptune
0.0,tcp,http,SF,315.0,663.0,39.0,39.0,0.0,normal
0.0,tcp,http,SF,254.0,3938.0,2.0,2.0,0.0,normal
8257.0,tcp,other,RSTR,1.0,0.0,2.0,2.0,0.0,portsweep
0.0,tcp,http,S0,0.0,0.0,3.0,3.0,1.0,neptune
0.0,tcp,other,REJ,0.0,0.0,1.0,1.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,128.0,4.0,1.0,neptune
0.0,icmp,ecr_i,SF,1032.0,0.0,112.0,112.0,0.0,smurf
0.0,tcp,smtp,SF,741.0,327.0,1.0,1.0,0.0,normal
0.0,icmp,ecr_i,SF,1480.0,0.0,2.0,2.0,0.0,pod
0.0,tcp,private,S0,0.0,0.0,226.0,15.0,1.0,neptune
0.0,tcp,http,SF,228.0,1305.0,8.0,8.0,0.0,normal
0.0,tcp,ftp_data,S0,0.0,0.0,6.0,3.0,1.0,neptune
0.0,tcp,ftp_data,SF,259.0,0.0,3.0,2.0,0.0,normal
0.0,tcp,private,RSTR,0.0,0.0,1.0,1.0,0.0,portsweep
0.0,tcp,http,SF,267.0,1436.0,33.0,34.0,0.0,normal
0.0,tcp,domain,SF,48.0,491.0,65.0,1.0,0.0,normal
0.0,tcp,http,S1,264.0,14600.0,1.0,3.0,1.0,normal
0.0,tcp,telnet,S0,0.0,0.0,17.0,4.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,88.0,8.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,88.0,5.0,1.0,neptune
0.0,tcp,http,SF,320.0,911.0,30.0,61.0,0.0,normal
0.0,tcp,private,REJ,0.0,0.0,213.0,10.0,0.0,neptune
0.0,tcp,smtp,SF,807.0,339.0,1.0,1.0,0.0,normal
1.0,tcp,smtp,SF,1386.0,328.0,1.0,2.0,0.0,normal
0.0,tcp,http,SF,294.0,685.0,11.0,14.0,0.0,normal
0.0,tcp,http,SF,192.0,2491.0,8.0,8.0,0.0,normal
0.0,tcp,csnet_ns,S0,0.0,0.0,257.0,7.0,1.0,neptune
0.0,tcp,time,S0,0.0,0.0,257.0,2.0,1.0,neptune
0.0,tcp,kshell,REJ,0.0,0.0,149.0,19.0,0.0,neptune
3.0,tcp,smtp,SF,2432.0,334.0,1.0,2.0,0.0,normal
0.0,icmp,eco_i,SF,8.0,0.0,1.0,30.0,0.0,ipsweep
0.0,tcp,private,S0,0.0,0.0,128.0,15.0,1.0,neptune
0.0,tcp,exec,RSTO,0.0,0.0,99.0,2.0,0.0,neptune
0.0,icmp,eco_i,SF,8.0,0.0,1.0,14.0,0.0,ipsweep
0.0,tcp,ftp_data,SF,192.0,0.0,1.0,1.0,0.0,normal
2670.0,tcp,telnet,SF,176.0,13070.0,1.0,1.0,0.0,normal
0.0,tcp,klogin,S0,0.0,0.0,148.0,3.0,1.0,neptune
0.0,icmp,eco_i,SF,8.0,0.0,1.0,26.0,0.0,nmap
0.0,udp,domain_u,SF,45.0,133.0,75.0,154.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,230.0,16.0,1.0,neptune
0.0,tcp,http,SF,360.0,9768.0,37.0,37.0,0.0,normal
0.0,tcp,private,S0,0.0,0.0,105.0,13.0,1.0,neptune
0.0,tcp,private,S0,0.0,0.0,190.0,5.0,1.0,neptune
0.0,tcp,http,SF,229.0,2090.0,11.0,28.0,0.0,normal
0.0,icmp,eco_i,SF,18.0,0.0,1.0,1.0,0.0,ipsweep
0.0,tcp,smtp,SF,926.0,333.0,1.0,1.0,0.0,normal
0.0,tcp,http,SF,226.0,650.0,10.0,10.0,0.0,normal
